opta_id,full_name,birth_date,country,soccRole,position,team,games,mins_played,touches,xG,npxG,opxG,opshots,opgoals,goals,xA,opxA,xOVA,xA_received,xT,xT_pass,xT_carry,xT_from_passes_received,xg_blocked,xg_against_team
173879,Tammy Abraham,1997-10-02,England,FW,Forward,Roma,37,3097,1197.0,19.8643817,17.5191347,13.6554291618,76.0,10.0,17.0,3.0067691,2.9239697000000002,10.5657792,9.7897938,1.7887979,0.5590766,1.2297213,5.6662825,0.1468446,36.1295216
174651,Mattia Caldara,1994-05-05,Italy,CB,Defender,Venezia,31,2703,1577.0,2.3756928999999998,2.3756928999999998,0.4762670844,7.0,0.0,1.0,0.2832177,0.2568899,1.6041236,1.0297795,1.0734102,0.9118845,0.1615257,-0.1931714,2.1855828,58.1974227
175639,Kevin Bonifazi,1996-05-19,Italy,CB,Defender,Bologna,22,1209,880.0,0.7293407,0.7293407,0.0564181581,1.0,0.0,0.0,0.4178149,0.4130676,0.6535581,0.4901263,0.8124697,0.5976563,0.2148134,-0.3305453,0.2082345,18.386787
177901,Robin Gosens,1994-07-05,Germany,FB,Defender,Internazionale,13,624,453.0,1.6005970999999999,1.6005970999999999,1.1429390573,13.0,1.0,1.0,0.8199945,0.8145817,0.9194012,1.4923486000000001,1.0093999,0.8931482,0.11625170000000001,0.4171277,0.4717966,10.0900413
178304,Lys Mousset,1996-02-08,France,FW,Forward,Salernitana,6,158,72.0,0.0984282,0.0984282,0.09842813759999999,2.0,0.0,0.0,0.2003686,0.200178,0.1906632,0.107943,0.1162009,0.09998180000000001,0.0162191,0.1234652,0.0,4.1575273
178724,Lorenzo Venuti,1995-04-12,Italy,FB,Defender,Fiorentina,23,1577,1214.0,0.22122899999999998,0.22122899999999998,0.2212290801,7.0,0.0,0.0,1.0101689,0.9976981,0.8996439,0.31541589999999997,1.1386332000000001,0.8594585,0.2791747,-0.1493815,0.1468516,15.8886121
179200,Pablo Galdames,1996-12-30,Chile,DMC,Midfielder,Genoa,19,1030,605.0,0.4859735,0.4859735,0.3667817208,8.0,0.0,0.0,1.3701264,0.7706714,0.8532411000000001,0.4009138,0.6844376,0.65198,0.0324576,0.20031960000000001,0.056206900000000004,20.7494882
179296,Morten Thorsby,1996-05-05,Norway,CM,Midfielder,Sampdoria,35,2952,1422.0,3.1442222,3.1442222,2.1165951006,20.0,1.0,3.0,2.0121734,2.010598,1.7451444,3.4025548,0.8689046,0.9059846,-0.037079999999999995,1.6974244,0.512353,51.5225349
179329,Simone Bastoni,1996-11-05,Italy,CM,Defender,Spezia,31,2289,1680.0,1.828492,1.828492,1.6847170778,23.0,3.0,3.0,3.4901771999999998,1.9088238,1.8820143,1.8576222,1.8126644,1.3747288,0.4379356,1.0514871,0.5129992999999999,44.8229986
179361,Hirving Lozano,1995-07-30,Mexico,WAM,Forward,Napoli,30,1621,912.0,5.5959674,5.5959674,5.0428559718,43.0,4.0,5.0,2.9713227,2.9701443,4.9510508,3.6264775,1.949268,0.8123486,1.1369194,2.4499919,0.0,13.193808500000001
179369,Carles Pérez,1998-02-16,Spain,WAM,Forward,Roma,19,542,364.0,1.4542637,1.4542637,1.2392719889,22.0,1.0,1.0,1.061264,0.7128612,1.3964836999999999,0.7554502000000001,0.7755605,0.2590976,0.5164629000000001,0.6069209,0.0,6.9213317
180793,Sergej Milinkovic-Savic,1995-02-27,Serbia,CM,Midfielder,Lazio,37,3111,3006.0,7.9712694,7.9712694,4.1185164579,42.0,8.0,11.0,4.6962867,4.6918108,6.0438971,6.2620222000000005,2.249139,1.8644604,0.3846786,4.1655568,0.3020251,45.7025196
180804,Axel Tuanzebe,1997-11-14,England,CB,Defender,Napoli,1,10,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007196,0.0007196,0.0005607,0.0001589,0.0073643,0.0073643,0.0,0.0006037,0.0404781,0.0
182514,Rolando Mandragora,1997-06-29,Italy,DMC,Midfielder,Torino,21,1318,936.0,1.52724,1.52724,1.3713328492999999,18.0,0.0,0.0,1.939752,0.9473408,1.5689419,0.7718421,0.7686737,0.4976493,0.2710244,0.602813,0.122295,13.8645658
182518,Francesco Cassata,1997-07-16,Italy,CM,Midfielder,Genoa,1,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014493,0.0014493,-0.0012295,0.0026787,0.0,0.0,0.0,-0.0096132,0.0,0.0
183309,Nadiem Amiri,1996-10-27,Germany,CAM,Midfielder,Genoa,13,684,446.0,0.8719973000000001,0.8719973000000001,0.7859360511,15.0,0.0,0.0,1.5341358,1.1064355,1.2138594,0.6785122,0.861428,0.4749679,0.38646010000000003,0.6496778,0.0,10.944306000000001
184254,Guglielmo Vicario,1996-10-07,Italy,GK,Goalkeeper,Empoli,38,3420,1566.0,,0.0,0.0,0.0,0.0,0.0,0.1256194,0.1037015,0.0573104,0.0477543,0.8928574,0.8432881,0.0495693,-0.5169445,17.2090782,71.3143856
184289,Walace,1995-04-04,Brazil,DMC,Midfielder,Udinese,36,2970,2173.0,1.6454422,1.6454422,1.2473905982,33.0,1.0,1.0,1.4620112,1.4426832,2.3816343,0.7163128,1.8156349,1.6765326,0.13910229999999998,-0.48283909999999997,0.6341547000000001,50.1348832
184441,Lorenzo Pellegrini,1996-06-19,Italy,CM,Midfielder,Roma,28,2298,1600.0,9.132956,6.787709,5.5820841535,69.0,4.0,9.0,6.7313084,3.1558141,5.9011438,3.4632097,2.4440901,1.774094,0.6699961,3.6085173,0.0152518,27.6823436
184661,Mohamed Fares,1996-02-15,Algeria,FB,Midfielder,Genoa,9,586,358.0,1.3367974,1.3367974,0.5629347516000001,9.0,1.0,2.0,0.543473,0.537658,1.2185518,0.6487464000000001,0.5291973999999999,0.3996647,0.1295327,0.11924509999999999,0.0718683,11.502966
184847,Viktor Kovalenko,1996-02-14,Ukraine,CAM,Midfielder,Spezia,26,1321,768.0,0.2882757,0.2882757,0.2338163992,6.0,1.0,1.0,1.0035545,0.6097639,0.13226459999999998,0.7341637999999999,0.4944694,0.4052638,0.0892056,0.5375457,0.20281169999999998,26.8187224
185065,Krzysztof Piatek,1995-07-01,Poland,FW,Forward,Fiorentina,14,735,275.0,4.0466607,3.2649117,2.7945437504,16.0,3.0,3.0,0.9184099,0.9184099,1.7251322,2.4581893999999997,-0.17355009999999998,-0.10791200000000002,-0.06563809999999999,1.4149486,0.0,9.8942858
186665,Rick Karsdorp,1995-02-11,Netherlands,FB,Defender,Roma,36,2889,2067.0,0.0206079,0.0206079,0.0110279024,1.0,0.0,0.0,4.4332038,4.395266,3.8240294,0.5963397,2.8303838,2.5762701,0.2541137,0.4215432,0.3482441,35.2578074
186703,Tyronne Ebuehi,1995-12-16,Nigeria,FB,Defender,Venezia,19,1141,685.0,0.357743,0.357743,0.3577430584,7.0,0.0,0.0,0.6714778,0.6599048,0.6069588,0.41070840000000003,0.590028,0.252257,0.337771,0.059213000000000016,0.1667303,17.899753999999998
186785,Maximilian Ullmann,1996-06-17,Austria,FB,Defender,Venezia,5,244,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0590092,0.0568555,0.0228953,0.0339601,0.048284099999999996,0.0655723,-0.0172882,0.0318363,0.0,7.581118699999999
192351,Nahitan Nández,1995-12-28,Uruguay,CM,Midfielder,Cagliari,21,1520,924.0,1.059129,1.059129,0.897040409,14.0,0.0,0.0,2.2891559,2.273606,2.6565519,0.6570778,1.6131056,0.9460412,0.6670644,0.7563531,0.0132593,29.9526445
192905,Kevin Lasagna,1992-08-10,Italy,FW,Forward,Verona,28,1171,491.0,4.0366977,4.0366977,3.2738170335,35.0,2.0,2.0,1.2516837,1.2514989,3.0809541,2.2075704,0.9686328,0.5008967999999999,0.467736,1.9850844,0.0,19.6247496
193183,Andrea Conti,1994-03-02,Italy,FB,Defender,Sampdoria,8,241,127.0,0.3582088,0.3582088,0.1043021009,3.0,0.0,1.0,0.060672399999999994,0.0593113,0.2138465,0.20367359999999998,0.068833,0.0993203,-0.030487300000000002,0.010210299999999995,0.0,4.1219106
193449,Samu Castillejo,1995-01-18,Spain,WAM,Midfielder,Milan,5,125,96.0,0.0952607,0.0952607,0.0678878203,1.0,0.0,0.0,0.2417976,0.2416526,0.2118118,0.1260599,0.0758694,0.0422769,0.0335925,0.18884099999999998,0.0730315,0.7195843
193509,Emil Audero,1997-01-18,Italy,GK,Goalkeeper,Sampdoria,29,2561,1155.0,,0.0,0.0,0.0,0.0,0.0,0.2740586,0.2459317,0.2118114,0.0354962,0.9354641,0.9015114,0.0339527,-0.40616579999999997,9.5119453,45.0813133
193773,Vanja Milinkovic-Savic,1997-02-20,Serbia,GK,Goalkeeper,Torino,27,2430,1121.0,,0.0495065,0.0,0.0,0.0,0.0,0.4911261,0.452209,0.4096015,0.0954781,1.4406286,1.3879649,0.0526637,-0.584423,5.047008,27.6499458
194783,Nicolas Haas,1996-01-23,Switzerland,CM,Midfielder,Empoli,16,1006,620.0,0.28542629999999997,0.28542629999999997,0.2264910796,6.0,0.0,0.0,0.8264524,0.8252995,0.622884,0.4920945,0.7753332000000001,0.7282257,0.0471075,0.3696218,0.17910120000000002,19.8617052
194794,Fikayo Tomori,1997-12-19,England,CB,Defender,Milan,31,2719,2086.0,1.8402604,1.8402604,0.0192714371,1.0,0.0,0.0,0.6195567,0.5953894,1.0686317,1.3687121,1.7373561,1.3879923,0.3493638,-0.6295006,1.0875645,27.9869713
194827,Rey Manaj,1997-02-24,Albania,FW,Forward,Spezia,30,1768,858.0,6.9657045,4.6204575,3.5305027125,38.0,3.0,5.0,0.851151,0.843562,2.2894356,2.9259539,0.6900361,-0.0760892,0.7661253,2.6414458,0.0,32.3429586
195303,Marko Rog,1995-07-19,Croatia,CM,Midfielder,Cagliari,8,307,216.0,0.2044974,0.2044974,0.18972314229999998,6.0,0.0,0.0,0.1551269,0.1543612,0.11752459999999999,0.2413339,0.08341989999999999,-0.0166524,0.1000723,0.1618511,0.0315403,4.1904151
195516,Alberto Grassi,1995-03-07,Italy,CM,Midfielder,Cagliari,30,2184,1425.0,1.0501968,1.0501968,0.6434020744,14.0,0.0,0.0,0.9963329000000001,0.9468131000000001,1.4027901,0.5939527,0.996125,0.7437696,0.2523554,-0.1040808,0.482323,40.758174600000004
195634,Gaetano Castrovilli,1997-02-17,Italy,CM,Midfielder,Fiorentina,23,1399,784.0,1.122434,1.122434,0.9848654195000001,13.0,1.0,1.0,1.2260582,1.0287433,0.8187629999999999,1.2248537,1.5079078,1.0532297,0.4546781,0.8770074,0.0841452,15.551402099999999
195896,Filippo Melegoni,1999-02-18,Italy,CM,Midfielder,Genoa,25,971,528.0,0.5290052,0.5290052,0.4297697218,11.0,1.0,1.0,1.5312675,1.1781767,0.8522672,0.7713578,0.8164247,0.6166524,0.1997723,0.8507622,0.0348391,14.8593891
195899,Gianluca Scamacca,1999-01-01,Italy,FW,Forward,Sassuolo,36,2154,906.0,11.7085317,10.9267827,9.5454257738,65.0,13.0,16.0,1.460968,1.460968,3.8256658,8.4239072,1.0033501,0.21735060000000003,0.7859995,4.9071523,0.057628,42.1051022
198374,Gianluca Mancini,1996-04-17,Italy,CB,Defender,Roma,33,2882,2105.0,2.7067711,2.7067711,0.071342092,3.0,0.0,0.0,0.9097062,0.9006083,1.3342487,2.2794396,2.712432,2.2150253,0.4974067,-0.7665838,2.004412,39.2642455
198849,Lucas Torreira,1996-02-11,Uruguay,DMC,Midfielder,Fiorentina,31,2201,1628.0,6.4551093,6.4551093,4.4881274701,17.0,4.0,5.0,2.0282923,1.9807226,5.0743054,3.1784874,1.3405118,1.327899,0.012612799999999981,0.41165739999999995,0.0212153,24.8258849
199248,Borja Mayoral,1997-04-05,Spain,FW,Forward,Roma,5,94,50.0,0.1620176,0.1620176,0.162017554,1.0,0.0,0.0,0.0407777,0.0407777,-0.034768499999999994,0.2370275,-0.0789396,-0.0588728,-0.0200668,0.2107985,0.0,1.2515957
199432,Denzel Dumfries,1996-04-18,Netherlands,FB,Defender,Internazionale,33,2028,1164.0,6.1379218,6.1379218,5.7536206077,30.0,5.0,5.0,3.9342017,3.9127295,6.5042235,3.5486589,2.7373803,1.8099024,0.9274779,1.9117231,0.1754529,24.7758822
199598,Ethan Ampadu,2000-09-14,Wales,CB,Defender,Venezia,29,2289,1545.0,0.3183709,0.3183709,0.2821223381,6.0,0.0,0.0,1.4876615,1.4091757,1.3917424999999999,0.34730720000000004,1.8382072,1.5293461,0.3088611,-0.0685688,1.0368477,50.1899297
199637,Grigoris Kastanos,1998-01-30,Cyprus,CAM,Midfielder,Salernitana,27,1342,850.0,1.6532469,1.6532469,1.3242906025999999,23.0,0.0,1.0,2.2069247,1.5114986,2.1112532,0.8000612,1.3009447,1.0151324,0.28581229999999996,0.8572479,0.2107449,28.1192579
199666,Jean-Victor Makengo,1998-06-12,France,CM,Midfielder,Udinese,33,2359,1168.0,3.0337988,3.0337988,2.8840887614,29.0,1.0,1.0,1.6225743,1.6220266,2.8505613,1.8216890000000001,1.1439064,0.4900136,0.6538928,0.6816356,0.2382586,35.286653
199672,Jonathan Ikoné,1998-05-02,France,WAM,Midfielder,Fiorentina,17,643,397.0,1.5705396,1.5705396,1.5384072754,14.0,1.0,1.0,1.2730698,1.2729011,2.0134161,0.8300246,0.5306608,0.093672,0.4369888,0.8978961,0.0690976,9.1417855
200837,Samuel Mráz,1997-05-13,Slovakia,FW,Forward,Spezia,2,52,15.0,0.0134147,0.0134147,0.013414721,1.0,0.0,0.0,0.028014,0.028014,0.0121901,0.0311772,-0.0009178000000000007,0.004126299999999999,-0.0050441,0.053317699999999996,0.0,1.6267421
201172,Álvaro Odriozola,1995-12-14,Spain,FB,Defender,Fiorentina,25,1728,1236.0,1.8220623,1.8220623,1.7898987531,3.0,1.0,1.0,3.381414,3.3637569,4.3252937000000005,0.8621293,2.8238517,1.7828393,1.0410124,0.9491885,0.4339208,25.1114843
201333,Riccardo Marchizza,1998-03-26,Italy,CB,Defender,Empoli,19,1351,823.0,0.2129148,0.2129148,0.12043852359999999,4.0,0.0,0.0,1.2556032,1.2366556,1.144851,0.2888657,0.7518603,0.6314851,0.1203752,0.1594347,0.3200627,28.820838
201379,Fabián Ruiz,1996-04-03,Spain,CM,Midfielder,Napoli,32,2396,2514.0,2.2590774,2.2590774,2.1831489113,35.0,7.0,7.0,2.9795172,2.9736978,3.5831256,1.6584072,2.4630585,1.8692983,0.5937602,0.9032517,0.0474172,22.7189928
201652,Andrea Favilli,1997-05-17,Italy,FW,Forward,Genoa,1,36,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002911,0.0002911,-0.1939534,0.1942444,-0.01443,-0.0082232,-0.0062068,0.0,0.0,1.2925178
202041,Ismaël Bennacer,1997-12-01,Algeria,CM,Midfielder,Milan,31,1521,1410.0,0.7345031,0.7345031,0.5562270693,13.0,2.0,2.0,2.2898959,2.13615,2.1509394,0.5707350999999999,1.8635211,1.476819,0.3867021,0.1902173,0.354023,14.9628391
202903,Paolo Ghiglione,1997-02-02,Italy,FB,Midfielder,Genoa,13,597,462.0,0.5445514,0.5445514,0.5445514871,8.0,0.0,0.0,0.419298,0.3374209,0.6719928000000001,0.2090681,0.31618789999999997,0.2452019,0.07098600000000001,0.07885450000000001,0.24520689999999998,12.9173051
202993,Rodrigo Bentancur,1997-06-25,Uruguay,CM,Midfielder,Juventus,19,1154,929.0,0.7249801,0.7249801,0.7006895412,7.0,0.0,0.0,1.0995617,1.0973975,1.2063949,0.601944,0.5456777,0.4516774,0.0940003,0.4514834,0.0437449,11.5990152
203325,André-Frank Zambo Anguissa,1995-11-16,Cameroon,DMC,Midfielder,Napoli,25,1924,1589.0,1.0950348,1.0950348,0.4399703266,12.0,0.0,0.0,1.740259,1.7345204,1.6114084,1.2157781,1.4420162,1.0487996,0.3932166,0.7835439,0.1786638,19.8050504
204043,Arthur,1996-08-12,Brazil,CM,Midfielder,Juventus,20,956,833.0,0.1180571,0.1180571,0.1180570833,2.0,0.0,0.0,0.5118523,0.5069154,0.2862703,0.3393612,0.5184586,0.42381230000000003,0.0946463,0.04143449999999999,0.0730488,9.0078633
204631,Martin Erlic,1998-01-24,Croatia,CB,Defender,Spezia,30,2578,1422.0,2.9084551000000003,2.9084551000000003,0.095448155,3.0,0.0,2.0,0.5752895,0.5664407,2.505973,0.9695395,0.5537936,0.6404578000000001,-0.0866642,-0.4985919,3.0634395000000003,55.6719491
204644,Teun Koopmeiners,1998-02-28,Netherlands,CM,Midfielder,Atalanta,30,2129,1800.0,1.9700744000000001,1.9700744000000001,1.7074244395,23.0,4.0,4.0,5.5209245000000005,4.5321387,4.606397,1.6928325,3.8645632,3.2401127,0.6244505,0.5447583,0.0287164,26.237544200000002
204674,Nedim Bajrami,1999-02-28,Albania,CAM,Midfielder,Empoli,35,2062,1211.0,6.089107,3.7438599999999997,3.3029286061,38.0,2.0,6.0,5.1152912,3.8758268,5.4321171999999995,1.9142664,2.8503458,1.9758339999999999,0.8745118000000001,2.1965461,0.0,40.15066
204728,Aurélien Nguiamba,1999-01-18,France,DMC,Midfielder,Spezia,3,49,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294922,0.0294922,0.0263353,0.0031568,0.0427552,0.039003499999999997,0.0037517,-0.0022400999999999996,0.0387674,0.7679677
204730,Michaël Cuisance,1999-08-16,France,CM,Midfielder,Venezia,13,929,548.0,0.6186738,0.6186738,0.5258134194,3.0,0.0,0.0,0.9548036,0.7843892,0.8187653,0.5140495,0.5245631,0.4351263,0.0894368,0.22773569999999999,0.0,22.4159835
205048,Eldor Shomurodov,1995-06-29,Uzbekistan,FW,Forward,Roma,28,765,365.0,4.315381,4.315381,4.1545609757,28.0,3.0,3.0,1.4042312000000001,1.4037068,2.8804115,2.8375708,0.7076282,0.3826132,0.32501500000000005,1.7526716,0.0,14.351922
209330,Raoul Bellanova,2000-05-17,Italy,FB,Defender,Cagliari,31,2498,1328.0,1.5595464,1.5595464,1.0622321477,18.0,0.0,1.0,2.9774429,2.9576543,3.2603029,1.2570312000000001,1.2987473999999999,0.6532348,0.6455126,0.6307789,0.4131018,50.6235146
209335,Pietro Pellegri,2001-03-17,Italy,FW,Forward,Torino,15,340,142.0,0.5121134,0.5121134,0.3440556396,6.0,0.0,1.0,0.2194774,0.2194774,0.02711910000000005,0.7049906,0.013451999999999997,0.014433599999999998,-0.0009815999999999974,0.4391393,0.0,3.6279769
209340,Flavio Bianchi,2000-01-24,Italy,CM,Forward,Genoa,7,317,126.0,0.6903331,0.6903331,0.6408839246,9.0,1.0,1.0,0.0396846,0.0396846,0.4864115,0.2433611,-0.19343529999999998,-0.0781774,-0.1152579,0.2519359,0.0,6.0808381
209353,Patrick Cutrone,1998-01-03,Italy,FW,Forward,Empoli,28,1402,436.0,4.097836099999999,4.097836099999999,4.0075751232000005,46.0,2.0,3.0,0.9320581,0.9308718,1.1173512,3.9114432,0.6766093999999999,0.3739918,0.3026176,2.4655806,0.0251421,28.991343999999998
209365,Matthijs de Ligt,1999-08-12,Netherlands,CB,Defender,Juventus,31,2675,1999.0,2.1908609,2.1908609,0.0621895492,3.0,0.0,3.0,0.984894,0.9799476,1.6134785,1.557916,1.594544,1.3478903,0.2466537,-0.6567399,1.5161385,27.432200899999998
209736,Lucas Martínez,1996-05-10,Argentina,CB,Defender,Fiorentina,20,1430,1330.0,1.2302408,1.2302408,0.1329379529,3.0,0.0,1.0,0.7006334,0.6956609,0.5026027,1.4264658,1.8902532,1.2690872,0.621166,-0.7299843,0.7349234,18.4126469
209737,Lautaro Martínez,1997-08-22,Argentina,FW,Forward,Internazionale,35,2301,937.0,22.2526819,17.5621879,13.4632873142,91.0,14.0,21.0,1.9438491,1.9428737,8.4888942,11.0192736,0.0817288,-0.23821070000000003,0.3199395,5.3720374,0.0211817,28.1172366
209913,Ales Mateju,1996-06-03,Czech Republic,FB,Defender,Venezia,9,730,387.0,0.1533149,0.1533149,0.0735191479,1.0,0.0,0.0,1.0896272,1.0855757,0.8840389,0.3548518,0.4619354,0.5072322,-0.0452968,0.2223256,0.2208813,21.4095031
210912,Mattias Svanberg,1999-01-05,Sweden,CM,Midfielder,Bologna,36,2574,1448.0,1.7294033,1.7294033,1.2785376628,28.0,3.0,3.0,2.5476487,2.2921828,2.7092006,1.218009,2.0722097,1.5223312,0.5498785,0.8270721,0.3384541,42.8824152
212313,Dor Peretz,1995-05-17,Israel,DMC,Midfielder,Venezia,18,573,336.0,0.8378176999999999,0.8378176999999999,0.33463939470000004,3.0,0.0,0.0,0.1017654,0.1003591,0.6297986,0.30882129999999997,0.12066600000000001,0.074111,0.046555,0.2030044,0.1664632,13.131025300000001
212314,Sasa Lukic,1996-08-13,Serbia,CM,Midfielder,Torino,35,2986,2132.0,4.502303700000001,2.1570567,1.4129814488,19.0,1.0,5.0,3.6652847,3.0028088,3.7657761,1.1665559,1.9205749,1.0975606,0.8230143,0.0030499999999999833,0.2962161,35.3071619
212533,Amadou Diawara,1997-07-17,Guinea,CM,Midfielder,Roma,4,168,84.0,0.0201011,0.0201011,0.0,0.0,0.0,0.0,0.0240123,0.0238166,0.0374571,0.0064652,0.0089006,0.004601499999999999,0.0042991,0.00019480000000000018,0.0,1.3419600999999999
212667,Mergim Vojvoda,1995-02-01,Kosovo,FB,Defender,Torino,29,1976,1427.0,1.0236821,1.0236821,0.9916134215,16.0,0.0,0.0,2.2415142,2.2221556,2.2041817999999997,1.0415668999999999,1.5135026999999999,1.376871,0.13663170000000002,-0.01183139999999999,0.4463862,21.649274000000002
212701,Denis Zakaria,1996-11-20,Switzerland,DMC,Midfielder,Juventus,9,596,258.0,1.4115608000000002,1.4115608000000002,1.3880291395,7.0,1.0,1.0,0.352926,0.352926,1.1407511000000001,0.6237358,0.5612736,0.37337190000000003,0.1879017,0.23284280000000002,0.1123661,5.8281822
212752,Dalbert,1993-09-08,Brazil,FB,Defender,Cagliari,28,2093,1172.0,1.4755546,1.4755546,1.2729941448,9.0,0.0,0.0,1.924964,1.5658225,2.100594,0.9418312,0.5664264,0.4213379,0.1450885,0.46386109999999997,0.24517070000000002,42.6550899
212851,Toma Basic,1996-11-25,Croatia,CM,Midfielder,Lazio,29,968,587.0,1.8057423,1.8057423,1.6326498117,12.0,0.0,0.0,0.6975827,0.5835216999999999,1.0578912999999999,1.205987,0.06989530000000001,-0.07012650000000001,0.1400218,1.0759324,0.2270273,13.799937499999999
213405,Filip Benkovic,1997-07-13,Croatia,CB,Defender,Udinese,2,6,6.0,0.2547582,0.2547582,0.0,0.0,0.0,0.0,0.0008142,0.0008142,0.1942895,0.0612829,0.0062103,0.0057378,0.0004725,0.0054467000000000005,0.0,0.0784917
213535,Boris Radunovic,1996-05-26,Serbia,GK,Goalkeeper,Cagliari,3,270,121.0,,0.0,0.0,0.0,0.0,0.0,0.0215648,0.0209644,0.0178408,0.0030129,0.1042666,0.1032277,0.0010389000000000002,-0.0454795,1.8849580000000001,6.2899366
213965,Maxime Lopez,1997-12-04,France,CM,Midfielder,Sassuolo,35,2940,3008.0,1.8461893999999999,1.8461893999999999,1.7968179509,13.0,2.0,2.0,2.4705884,2.4365449,2.9978993000000003,1.2821524,3.4162571,2.3739968,1.0422603,0.1936582,1.2945015,53.4267119
214286,Dimitrios Nikolaou,1998-08-13,Greece,CB,Defender,Spezia,36,3240,2080.0,0.10324269999999999,0.10324269999999999,0.0125991637,1.0,0.0,0.0,0.5763708,0.5634228,0.4893852,0.1826149,1.9350322,1.5478544,0.3871778,-0.946362,2.2593271,63.1551944
215047,Lassana Coulibaly,1996-04-10,Mali,CM,Midfielder,Salernitana,31,2338,1245.0,0.9977779999999999,0.9977779999999999,0.8682339442,17.0,0.0,0.0,0.5164434999999999,0.5115149999999999,0.9250126,0.5873068,0.827338,0.601722,0.22561599999999998,-0.188214,0.5783747,47.0321258
215145,Sam Lammers,1997-04-30,Netherlands,FW,Forward,Atalanta,2,37,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233529,0.0233529,-0.0595632,0.0813673,0.053378999999999996,0.0356116,0.0177674,0.1478767,0.0,0.1953178
215147,Albert Gudmundsson,1997-06-15,Iceland,WAM,Forward,Genoa,12,605,336.0,1.2903901,1.2903901,1.2106941604,7.0,1.0,1.0,1.5014031,1.2780463,1.5570252999999998,1.0114113,0.6623760999999999,0.3103165,0.35205960000000003,0.9143124,0.0,8.3170567
215241,Arthur Cabral,1998-04-25,Brazil,FW,Forward,Fiorentina,14,750,258.0,4.1348497,4.1348497,2.5687705912,16.0,2.0,2.0,0.4074914,0.4074914,0.5478810999999999,3.9944602000000002,-0.05458609999999999,-0.225632,0.1710459,1.4982132,0.080456,9.2058575
215312,Giuseppe Pezzella,1997-11-29,Italy,FB,Defender,Atalanta,21,1067,839.0,0.42841300000000004,0.42841300000000004,0.4107719565,8.0,0.0,0.0,0.982873,0.9629662,0.9217665,0.4695552,0.5183397000000001,0.2696848,0.2486549,0.318245,0.18025069999999999,13.2399989
215421,Luca Vignali,1996-01-11,Italy,FB,Defender,Spezia,2,85,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120039,0.0115575,0.0068393,0.0045874,-0.0014200999999999997,0.0022751000000000004,-0.0036952,0.0317127,0.0,2.7654264
215510,Luiz Felipe,1997-03-22,Italy,CB,Defender,Lazio,31,2492,2126.0,0.6726772,0.6726772,0.0,0.0,0.0,0.0,0.7677379,0.7631770000000001,1.104869,0.3422619,2.1008169,1.9144904,0.18632649999999998,-1.2653316000000001,1.994609,34.4240438
215531,Ionut Radu,1997-05-28,Romania,GK,Goalkeeper,Internazionale,1,90,25.0,,0.0,0.0,0.0,0.0,0.0,0.0029253,0.0029253,0.0017121,0.0012133,0.024329,0.0230606,0.0012684,-0.0169257,0.0434925,1.282077
215886,Cedric Gondo,1996-11-25,Côte d'Ivoire,FW,Forward,Salernitana,14,704,337.0,1.3640470999999998,1.3640470999999998,0.814436623,13.0,0.0,1.0,0.6303979,0.6303979,0.5640208,1.432046,-0.1570466,-0.2171498,0.060103199999999996,1.5487084,0.0,13.5103776
215977,Alessandro Bastoni,1999-04-13,Italy,CB,Defender,Internazionale,31,2328,2101.0,0.4066254,0.4066254,0.2281193109,4.0,0.0,1.0,1.7754088000000001,1.7639594,1.8175582,0.35330890000000004,2.2510387,1.6351508,0.6158879,-0.3433054,1.5380533,25.581358299999998
215979,Matteo Gabbia,1999-10-21,Italy,DMC,Defender,Milan,8,536,474.0,0.0376698,0.0376698,0.0,0.0,0.0,0.0,0.0812944,0.0807281,-0.0918047,0.2103216,0.38827480000000003,0.32967,0.0586048,-0.1676819,0.0349028,4.854083
215981,Luca Pellegrini,1999-03-07,Italy,FB,Defender,Juventus,18,1115,841.0,0.5165165,0.5165165,0.5165163698,6.0,0.0,0.0,1.9683224,1.6678731,1.9907241,0.1812854,1.013089,0.7649809,0.2481081,-0.0017560000000000086,0.0502494,8.1623411
215983,Luca Ranieri,1999-04-23,Italy,FB,Defender,Salernitana,27,2114,1269.0,1.0940077,1.0940077,0.9845339619000001,7.0,1.0,1.0,1.0413748999999999,0.9954271,1.3759324,0.7182452,1.0125166,0.8407658,0.1717508,0.2274128,0.7142778,41.2687296
216040,Andrea Pinamonti,1999-05-19,Italy,FW,Forward,Empoli,36,2870,1060.0,13.043206699999999,9.9162107,8.8806947749,71.0,8.0,13.0,1.5896031,1.588142,4.5863113,6.8401739,0.7275161,0.19309890000000002,0.5344171999999999,4.692535,0.0915966,57.2940009
216065,Rafael Leão,1999-06-10,Portugal,WAM,Forward,Milan,34,2618,1354.0,9.878031,9.878031,9.6671006738,92.0,11.0,11.0,5.9093143999999995,5.9052371,10.6132739,5.1776708,5.0504279,2.5544935,2.4959344,3.6892765,0.0121188,23.2104775
