,opta_id,game_id,team_id,opp_team_id,home_away,match_day,full_name,birth_date,country,soccRole,team,opponent_team,mins_played,touches,xG,npxG,opxG,goals,npgoals,opgoals,shots,npshots,opshots,xGoT,xA,opxA,xOVA,xT,xT_from_passes,xT_from_carries,xT_from_passes_received,xg_blocked,xg_against_team
8397,40436,2229178,1025,127.0,a,28,Ivan Radovanovic,1988-08-29,Serbia,CB,Salernitana,Internazionale,19,13.0,0.0638871,0.0638871,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0014879,0.0014345,-0.0083372,0.0081542,0.0076439,0.0005103,0.0077907,0.0,1.4066906
8398,489209,2229178,1025,127.0,a,28,Nadir Zortea,1999-06-19,Italy,FB,Salernitana,Internazionale,30,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010704,0.0010144,0.0004363,0.0010206,-0.0026037,0.0036243,0.0048266,0.0,2.5502811
8399,59936,2229179,128,2036.0,h,28,Wojciech Szczesny,1990-04-18,Poland,GK,Juventus,Spezia,90,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103313,0.0102726,0.0087543,0.024476,0.0241356,0.0003404,-0.02332,0.6414014,0.8560939
8400,209365,2229179,128,2036.0,h,28,Matthijs de Ligt,1999-08-12,Netherlands,CB,Juventus,Spezia,90,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0110601,0.0109977,0.0054255,0.0779349,0.0541636,0.0237713,-0.0871103,0.0,0.8560939
8401,100180,2229179,128,2036.0,h,28,Danilo,1991-07-15,Brazil,FB,Juventus,Spezia,90,94.0,0.054091,0.054091,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0119796,0.0092021,-0.0033215,0.0693245,0.0188626,0.0504619,-0.0473531,0.0,0.8560939
8402,150710,2229179,128,2036.0,h,28,Daniele Rugani,1994-07-29,Italy,CB,Juventus,Spezia,90,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236961,0.0236338,0.018237,0.0905641,0.0699934,0.0205707,-0.0800996,0.0,0.8560939
8403,215981,2229179,128,2036.0,h,28,Luca Pellegrini,1999-03-07,Italy,FB,Juventus,Spezia,63,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529624,0.0069293,0.0009982,-0.0257455,-0.0094339,-0.0163116,0.0330281,0.0,0.4288521
8404,171387,2229179,128,2036.0,h,28,Manuel Locatelli,1998-01-08,Italy,CM,Juventus,Spezia,90,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186656,0.186656,0.1310479,0.176911,0.1654697,0.0114413,0.132786,0.022489,0.8560939
8405,120743,2229179,128,2036.0,h,28,Adrien Rabiot,1995-04-03,France,WAM,Juventus,Spezia,90,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255174,0.0254108,-0.0431305,0.0399288,0.0239688,0.01596,0.0603584,0.0,0.8560939
8406,66733,2229179,128,2036.0,h,28,Juan Cuadrado,1988-05-26,Colombia,WAM,Juventus,Spezia,90,86.0,0.4484188,0.4484188,0.4484188,0.0,0.0,0.0,2.0,2.0,2.0,0.8700005,0.2134276,0.1989334,0.5152576,0.109561,0.03631,0.073251,0.1394398,0.0,0.8560939
8407,204043,2229179,128,2036.0,h,28,Arthur,1996-08-12,Brazil,CM,Juventus,Spezia,90,79.0,0.0802422,0.0802422,0.0802422,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.1985984,0.1981182,0.1421096,0.1575926,0.1531144,0.0044782,0.0135557,0.0,0.8560939
8408,225479,2229179,128,2036.0,h,28,Dusan Vlahovic,2000-01-28,Serbia,FW,Juventus,Spezia,85,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0780785,0.0780785,-0.0150949,0.0451139,0.075072,-0.0299581,0.2701419,0.0,0.8001279
8409,88482,2229179,128,2036.0,h,28,Álvaro Morata,1992-10-23,Spain,FW,Juventus,Spezia,90,49.0,0.6597844,0.6597844,0.6413401,1.0,0.0,1.0,5.0,5.0,4.0,0.3986355,0.0483136,0.0483136,0.43117,0.0430603,0.0247129,0.0183474,0.1672177,0.0,0.8560939
8410,147297,2229179,128,2036.0,h,28,Federico Bernardeschi,1994-02-16,Italy,WAM,Juventus,Spezia,27,15.0,0.0293787,0.0293787,0.0293787,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0015984,0.0015984,0.0271209,0.0106175,-0.0022148,0.0128323,0.0219488,0.0,0.3712758
8411,242058,2229179,128,2036.0,h,28,Moise Kean,2000-02-28,Italy,FW,Juventus,Spezia,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003252,0.0003252,-0.0009205,-0.003992,-0.003992,0.0,0.0021382,0.0,0.0
8412,151923,2229179,2036,128.0,a,28,Ivan Provedel,1994-03-17,Italy,GK,Spezia,Juventus,90,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020729,0.0019312,0.000918,0.0145952,0.0150362,-0.000441,-0.0156248,0.412561,1.271915
8413,214286,2229179,2036,128.0,a,28,Dimitrios Nikolaou,1998-08-13,Greece,CB,Spezia,Juventus,90,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009548,0.0092221,0.0064334,0.0879155,0.0794534,0.0084621,-0.0225615,0.0,1.271915
8414,229798,2229179,2036,128.0,a,28,Arkadiusz Reca,1995-06-17,Poland,FB,Spezia,Juventus,90,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0358465,0.0321585,0.026997,0.0721674,0.0522565,0.0199109,-0.0338873,0.0293787,1.271915
8415,204631,2229179,2036,128.0,a,28,Martin Erlic,1998-01-24,Croatia,CB,Spezia,Juventus,90,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053714,0.0049842,0.0025011,0.0186026,0.0156981,0.0029045,-0.0309441,0.0803652,1.271915
8416,467208,2229179,2036,128.0,a,28,Salvador Ferrer,1998-01-21,Spain,FB,Spezia,Juventus,90,57.0,0.0705697,0.0705697,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.3487508,0.3475327,0.3926674,0.0150427,0.0071172,0.0079255,0.0036321,0.0798769,1.271915
8417,159043,2229179,2036,128.0,a,28,Emmanuel Gyasi,1994-01-11,Ghana,WAM,Spezia,Juventus,90,37.0,0.3725174,0.3725174,0.3725174,0.0,0.0,0.0,1.0,1.0,1.0,0.4524847,0.0052569,0.0052569,0.0272534,-0.0037549,0.0006471,-0.004402,0.0381183,0.0,1.271915
8418,444845,2229179,2036,128.0,a,28,Kevin Agudelo,1998-11-14,Colombia,CAM,Spezia,Juventus,90,48.0,0.2797413,0.2797413,0.2797413,0.0,0.0,0.0,2.0,2.0,2.0,0.5023064,0.0447226,0.0446508,0.2341081,0.0441997,0.0154925,0.0287072,0.1535739,0.0,1.271915
8419,179329,2229179,2036,128.0,a,28,Simone Bastoni,1996-11-05,Italy,FB,Spezia,Juventus,90,70.0,0.0137589,0.0137589,0.0137589,0.0,0.0,0.0,1.0,1.0,1.0,0.0258112,0.0131534,0.0131534,-0.0143674,-0.0093178,-0.0255483,0.0162305,0.0515717,0.0,1.271915
8420,153867,2229179,2036,128.0,a,28,Daniele Verde,1996-06-20,Italy,WAM,Spezia,Juventus,90,66.0,0.0538388,0.0538388,0.0313497,0.0,0.0,0.0,2.0,2.0,1.0,0.0759914,0.0407873,0.040586,0.0363151,0.0694947,0.0323234,0.0371713,0.0011205,0.0,1.271915
8421,233558,2229179,2036,128.0,a,28,Giulio Maggiore,1998-03-12,Italy,CM,Spezia,Juventus,76,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0543481,0.0542976,0.0391679,0.0426037,0.043187,-0.0005833,-0.0023005,0.054091,1.0172056
8422,194827,2229179,2036,128.0,a,28,Rey Manaj,1997-02-24,Albania,FW,Spezia,Juventus,76,27.0,0.0656678,0.0656678,0.0656678,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0204752,0.0204752,0.0141841,0.0101414,-0.0496206,0.059762,0.09876,0.0,1.0172056
8423,78796,2229179,2036,128.0,a,28,Mehdi Bourabia,1991-08-07,Morocco,DMC,Spezia,Juventus,14,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090332,0.0089397,0.0053229,0.0030054,-0.0004593,0.0034647,-0.003467,0.0,0.2547094
8424,184847,2229179,2036,128.0,a,28,Viktor Kovalenko,1996-02-14,Ukraine,CM,Spezia,Juventus,14,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689805,0.0689805,0.0584425,0.0882467,0.0763149,0.0119318,0.0155743,0.0,0.2547094
8425,48844,2229180,459,120.0,h,28,David Ospina,1988-08-31,Colombia,GK,Napoli,Milan,90,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041454,0.0038866,0.0025153,0.0278072,0.0231836,0.0046236,-0.0173726,0.7248297,1.3748664
8426,101019,2229180,459,120.0,h,28,Mário Rui,1991-05-27,Portugal,FB,Napoli,Milan,90,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595881,0.0584763,0.0318991,0.0551256,0.0486758,0.0064498,0.0426655,0.0,1.3748664
8427,93661,2229180,459,120.0,h,28,Giovanni Di Lorenzo,1993-08-04,Italy,FB,Napoli,Milan,90,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1357527,0.134783,0.0718756,0.1682495,0.137305,0.0309445,0.118331,0.1383496,1.3748664
8428,86129,2229180,459,120.0,h,28,Kalidou Koulibaly,1991-06-20,Senegal,CB,Napoli,Milan,90,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053166,0.0052647,-0.0070473,0.0604957,0.0439196,0.0165761,-0.0211882,0.0,1.3748664
8429,165196,2229180,459,120.0,h,28,Amir Rrahmani,1994-02-24,Kosovo,CB,Napoli,Milan,90,87.0,0.0449223,0.0449223,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0123296,0.0123296,0.0021847,0.0946072,0.0700291,0.0245781,-0.047284,0.0,1.3748664
8430,101820,2229180,459,120.0,h,28,Stanislav Lobotka,1994-11-25,Slovakia,CM,Napoli,Milan,82,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208423,0.0207378,0.0117082,0.0440441,0.0327147,0.0113294,0.0109355,0.0,0.8911524
8431,201379,2229180,459,120.0,h,28,Fabián Ruiz,1996-04-03,Spain,CM,Napoli,Milan,76,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482559,0.0482054,-0.0030316,0.1410743,0.1095715,0.0315028,0.0290321,0.0,0.8911524
8432,75592,2229180,459,120.0,h,28,Lorenzo Insigne,1991-06-04,Italy,WAM,Napoli,Milan,67,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0355401,0.0353449,0.015532,0.0170579,0.0008903,0.0161676,0.0770825,0.0,0.79631
8433,126440,2229180,459,120.0,h,28,Piotr Zielinski,1994-05-20,Poland,CAM,Napoli,Milan,82,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085893,0.0085345,-0.0143525,0.0085244,-0.0092079,0.0177323,0.0647185,0.0,0.8911524
8434,153776,2229180,459,120.0,h,28,Matteo Politano,1993-08-03,Italy,WAM,Napoli,Milan,67,31.0,0.03072,0.03072,0.03072,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0535772,0.0524698,0.0719147,0.0569064,0.0289512,0.0279552,0.0459585,0.0,0.79631
8435,218329,2229180,459,120.0,h,28,Victor Osimhen,1998-12-29,Nigeria,FW,Napoli,Milan,90,32.0,0.1650548,0.1650548,0.1650548,0.0,0.0,0.0,3.0,3.0,3.0,0.4403955,0.0374943,0.0374943,-0.0007183,0.0714306,0.0067189,0.0647117,0.2637784,0.0348572,1.3748664
8436,203325,2229180,459,120.0,h,28,André-Frank Zambo Anguissa,1995-11-16,Cameroon,CM,Napoli,Milan,8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007044,0.007044,0.002534,0.0118081,0.0067752,0.0050329,-0.0170029,0.0,0.0227047
8437,218005,2229180,459,120.0,h,28,Adam Ounas,1996-11-11,Algeria,CAM,Napoli,Milan,23,27.0,0.0367366,0.0367366,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.072535,0.0724015,0.0971067,0.1736507,0.1527466,0.0209041,0.0384243,0.0,0.117547
8438,179361,2229180,459,120.0,h,28,Hirving Lozano,1995-07-30,Mexico,WAM,Napoli,Milan,8,7.0,0.0368232,0.0368232,0.0137841,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0012594,0.0012594,0.037416,0.0077381,0.0025385,0.0051996,0.0034938,0.0,0.0227047
8439,54917,2229180,459,120.0,h,28,Dries Mertens,1987-05-06,Belgium,CAM,Napoli,Milan,14,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057813,0.0057813,-0.0120633,-0.0232061,-0.0278842,0.0046781,0.0292364,0.0,0.0227047
8440,225807,2229180,459,120.0,h,28,Eljif Elmas,1999-09-24,North Macedonia,WAM,Napoli,Milan,23,22.0,0.0339781,0.0339781,0.0339781,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0113672,0.0113672,0.0372547,0.0286772,0.0134966,0.0151806,0.0168349,0.0,0.117547
8441,129487,2229180,120,459.0,a,28,Mike Maignan,1995-07-03,France,GK,Milan,Napoli,90,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027843,0.002731,0.0009046,0.0353391,0.0307335,0.0046056,-0.0227431,0.115657,0.348235
8442,161918,2229180,120,459.0,a,28,Davide Calabria,1996-12-06,Italy,FB,Milan,Napoli,80,38.0,0.0316807,0.0316807,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0042429,0.0016153,0.0243856,0.0023126,-0.0105596,0.0128722,-0.0448096,0.0,0.2509022
8443,222784,2229180,120,459.0,a,28,Theo Hernández,1997-10-06,France,FB,Milan,Napoli,90,72.0,0.0227047,0.0227047,0.0227047,0.0,0.0,0.0,1.0,1.0,1.0,0.0603918,0.1297535,0.1002564,0.1034367,0.1276078,0.114567,0.0130408,0.0020165,0.0,0.348235
8444,194794,2229180,120,459.0,a,28,Fikayo Tomori,1997-12-19,England,CB,Milan,Napoli,90,60.0,0.0534901,0.0534901,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0786624,0.0060711,0.0060183,0.0570683,0.0295961,0.0233303,0.0062658,-0.0463434,0.03072,0.348235
8445,466041,2229180,120,459.0,a,28,Pierre Kalulu,2000-06-05,France,CB,Milan,Napoli,90,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006382,0.0046756,0.003691,0.0378908,0.0351421,0.0027487,-0.0239781,0.0,0.348235
8446,173181,2229180,120,459.0,a,28,Franck Kessie,1996-12-19,Côte d'Ivoire,CM,Milan,Napoli,90,41.0,0.1296995,0.1296995,0.0948423,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0137679,0.0137679,0.0745182,-0.0505405,0.0025349,-0.0530754,0.0088467,0.0,0.348235
8447,432422,2229180,120,459.0,a,28,Sandro Tonali,2000-05-08,Italy,CM,Milan,Napoli,67,34.0,0.0246425,0.0246425,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0097433,0.0095404,0.0103367,0.0040497,0.0016206,0.0024291,-0.0285864,0.0,0.1801875
8448,202041,2229180,120,459.0,a,28,Ismaël Bennacer,1997-12-01,Algeria,CM,Milan,Napoli,90,56.0,0.03035,0.03035,0.03035,0.0,0.0,0.0,1.0,1.0,1.0,0.0581549,0.0339031,0.0337541,0.0174916,0.0321973,0.0207658,0.0114315,0.0591958,0.0,0.348235
8449,44346,2229180,120,459.0,a,28,Olivier Giroud,1986-09-30,France,FW,Milan,Napoli,68,24.0,0.464014,0.464014,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.8031592,0.05136,0.05136,0.4198849,-0.2432852,-0.0643672,-0.178918,0.0768557,0.0,0.1801875
8450,432070,2229180,120,459.0,a,28,Junior Messias,1991-05-13,Brazil,WAM,Milan,Napoli,79,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459965,0.045944,-0.0004731,0.0060804,-0.0135513,0.0196317,0.1031034,0.0,0.2509022
8451,216065,2229180,120,459.0,a,28,Rafael Leão,1999-06-10,Portugal,WAM,Milan,Napoli,89,41.0,0.1572756,0.1572756,0.1572756,0.0,0.0,0.0,2.0,2.0,2.0,0.2418962,0.0736341,0.0736341,0.2112942,0.1363487,0.0599648,0.0763839,-0.0163228,0.0,0.348235
8452,155748,2229180,120,459.0,a,28,Rade Krunic,1993-10-07,Bosnia and Herzegovina,CAM,Milan,Napoli,23,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400536,0.0400536,-0.0042985,-0.0583493,-0.0569574,-0.0013919,0.0859529,0.0,0.1680475
8453,98456,2229180,120,459.0,a,28,Ante Rebic,1993-09-21,Croatia,FW,Milan,Napoli,22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475187,0.0475187,0.0337148,0.1208218,0.0940336,0.0267882,0.0152521,0.0,0.1680475
8454,97617,2229180,120,459.0,a,28,Alessandro Florenzi,1991-03-11,Italy,FB,Milan,Napoli,10,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003922,0.0,-0.0001351,-0.0063079,0.0,-0.0063079,-0.0001875,0.0,0.0973328
8455,9808,2229180,120,459.0,a,28,Zlatan Ibrahimovic,1981-10-03,Sweden,FW,Milan,Napoli,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056405,0.0056405,0.0049366,0.0150798,0.0150798,0.0,0.0032422,0.0,0.0
8456,437746,2229180,120,459.0,a,28,Alexis Saelemaekers,1999-06-27,Belgium,WAM,Milan,Napoli,11,10.0,0.4610094,0.4610094,0.4610094,0.0,0.0,0.0,1.0,1.0,1.0,0.7552714,0.0060896,0.0057736,0.3975188,0.014826,0.0097836,0.0050424,0.063284,0.0,0.0973328
8457,56486,2229182,136,603.0,h,28,Marco Silvestri,1991-03-02,Italy,GK,Udinese,Sampdoria,90,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008642,0.0008642,0.0006185,0.0090287,0.0085936,0.0004351,-0.0064999,0.4348248,0.9620958
8458,220063,2229182,136,603.0,h,28,Rodrigo Becão,1996-01-19,Brazil,CB,Udinese,Sampdoria,90,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052721,0.0048594,0.0018427,0.0301032,0.0226491,0.0074541,-0.0034909,0.0,0.9620958
8459,441052,2229182,136,603.0,h,28,Nehuén Pérez,2000-06-24,Argentina,CB,Udinese,Sampdoria,90,54.0,0.0208702,0.0208702,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0067267,0.0061319,-0.028436,0.0263164,0.0279205,-0.0016041,-0.0010828,0.0,0.9620958
8460,92371,2229182,136,603.0,h,28,Pablo Marí,1993-08-31,Spain,CB,Udinese,Sampdoria,90,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090507,0.0090507,-0.012001,0.0198549,0.0348696,-0.0150147,-0.0184716,0.0,0.9620958
8461,221586,2229182,136,603.0,h,28,Nahuel Molina,1998-04-06,Argentina,FB,Udinese,Sampdoria,90,58.0,0.0165279,0.0165279,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1915048,0.1900066,0.1470457,0.1028036,0.073232,0.0295716,0.036473,0.0,0.9620958
8462,61566,2229182,136,603.0,h,28,Roberto Pereyra,1991-01-07,Argentina,CM,Udinese,Sampdoria,90,80.0,0.252484,0.252484,0.252484,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.2213182,0.2009635,0.3007356,0.2979614,0.2192037,0.0787577,0.169482,0.0,0.9620958
8463,62339,2229182,136,603.0,h,28,Tolgay Arslan,1990-08-16,Germany,CM,Udinese,Sampdoria,73,36.0,0.0357455,0.0357455,0.0357455,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0042509,0.0042509,0.0221595,0.02585,0.0250801,0.0007699,-0.0227216,0.0,0.9620958
8464,487053,2229182,136,603.0,h,28,Destiny Udogie,2002-11-28,Italy,FB,Udinese,Sampdoria,90,57.0,0.4439753,0.4439753,0.4439753,1.0,0.0,1.0,2.0,2.0,2.0,0.6587709,0.1244337,0.1243288,0.5348491,0.127651,0.0175059,0.1101451,0.0310688,0.0,0.9620958
8465,184289,2229182,136,603.0,h,28,Walace,1995-04-04,Brazil,CM,Udinese,Sampdoria,90,63.0,0.2195677,0.2195677,0.1357296,0.0,0.0,0.0,4.0,4.0,2.0,0.6787486,0.0306825,0.0306825,0.1711442,0.0346756,0.027569,0.0071066,-0.0660245,0.0,0.9620958
8466,94924,2229182,136,603.0,h,28,Gerard Deulofeu,1994-03-13,Spain,FW,Udinese,Sampdoria,90,78.0,0.907718,0.907718,0.8215192,1.0,0.0,1.0,6.0,6.0,5.0,0.7332311,0.5412121,0.3591055,0.7806275,0.4598319,0.2269729,0.232859,0.295992,0.0,0.9620958
8467,486385,2229182,136,603.0,h,28,Beto,1998-01-31,Portugal,FW,Udinese,Sampdoria,82,17.0,0.3996374,0.3996374,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1533567,0.1533567,0.1720796,-0.0765177,-0.0206522,-0.0558655,0.2527579,0.0,0.9620958
8468,168290,2229182,136,603.0,h,28,Ignacio Pussetto,1995-12-21,Argentina,FW,Udinese,Sampdoria,8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022235,0.0022235,0.0002919,0.0054669,0.0034772,0.0019897,0.0062521,0.0,0.0
8469,56733,2229182,136,603.0,h,28,Mato Jajalo,1988-05-25,Bosnia and Herzegovina,CM,Udinese,Sampdoria,17,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092652,0.0092652,0.008956,0.024208,0.024208,0.0,0.0027207,0.0,0.0
8470,126486,2229182,603,136.0,a,28,Wladimiro Falcone,1995-04-12,Italy,GK,Sampdoria,Udinese,90,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044856,0.0043795,0.0024662,0.0345345,0.0331936,0.0013409,-0.0252465,0.2399511,2.296526
8471,156267,2229182,603,136.0,a,28,Omar Colley,1992-10-24,Gambia,CB,Sampdoria,Udinese,90,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104506,0.0101934,0.0050976,0.0258111,0.0186634,0.0071477,-0.0411303,0.0934398,2.296526
8472,105108,2229182,603,136.0,a,28,Nicola Murru,1994-12-16,Italy,FB,Sampdoria,Udinese,77,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0300645,0.0297403,-0.0001021,0.0216298,0.0235549,-0.0019251,-0.0042924,0.0259201,1.8835459
8473,84724,2229182,603,136.0,a,28,Bartosz Bereszynski,1992-07-12,Poland,FB,Sampdoria,Udinese,90,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0519366,0.0507143,0.0471507,0.0457444,0.0373802,0.0083642,-0.0200332,0.0958754,2.296526
8474,80447,2229182,603,136.0,a,28,Maya Yoshida,1988-08-24,Japan,CB,Sampdoria,Udinese,72,57.0,0.0239923,0.0239923,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2387301,0.2386795,0.2215753,0.1740062,0.1624838,0.0115224,-0.0162329,0.1203532,1.7808193
8475,147166,2229182,603,136.0,a,28,Stefano Sensi,1995-08-05,Italy,CAM,Sampdoria,Udinese,77,56.0,0.0140458,0.0140458,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0983549,0.0980392,-0.05326,-0.0946805,-0.0012445,-0.093436,0.1418024,0.0,1.8835459
8476,50933,2229182,603,136.0,a,28,Tomás Rincón,1988-01-13,Venezuela,CM,Sampdoria,Udinese,90,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015362,0.015362,0.0087071,-0.0518453,0.0241608,-0.0760061,-0.0043352,0.0,2.296526
8477,50779,2229182,603,136.0,a,28,Albin Ekdal,1989-07-28,Sweden,CM,Sampdoria,Udinese,67,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060597,0.0058689,0.0041502,0.0262106,0.0245267,0.0016839,-0.0065962,0.0,1.7808193
8478,45156,2229182,603,136.0,a,28,Antonio Candreva,1987-02-28,Italy,WAM,Sampdoria,Udinese,68,62.0,0.0447046,0.0447046,0.0447046,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2264215,0.2232838,0.2065087,0.1214469,0.110968,0.0104789,0.0627798,0.0,1.7808193
8479,50821,2229182,603,136.0,a,28,Francesco Caputo,1987-08-06,Italy,FW,Sampdoria,Udinese,90,28.0,0.5216159,0.5216159,0.5216159,1.0,0.0,1.0,3.0,3.0,3.0,1.1946768,0.0022506,0.0022506,0.2304797,0.0160376,-0.0143394,0.030377,0.2114271,0.0,2.296526
8480,12473,2229182,603,136.0,a,28,Fabio Quagliarella,1983-01-31,Italy,FW,Sampdoria,Udinese,90,36.0,0.3577371,0.3577371,0.3577371,0.0,0.0,0.0,2.0,2.0,2.0,0.4013867,0.1608909,0.1608909,0.2819086,0.1322927,0.1311708,0.0011219,0.2183364,0.0,2.296526
8481,246878,2229182,603,136.0,a,28,Abdelhamid Sabiri,1996-11-28,Morocco,WAM,Sampdoria,Udinese,22,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446419,0.0063561,-0.0023307,-0.0170619,-0.0158788,-0.0011831,0.0178851,0.0,0.180107
8482,161490,2229182,603,136.0,a,28,Alex Ferrari,1994-07-01,Italy,CB,Sampdoria,Udinese,18,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030344,0.0030344,0.0020509,0.0252028,0.0262339,-0.0010311,-0.0033788,0.0773803,0.180107
8483,40283,2229182,603,136.0,a,28,Sebastian Giovinco,1987-01-26,Italy,CAM,Sampdoria,Udinese,13,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001807,0.0001807,-0.0008648,-0.0053996,-0.0018041,-0.0035955,0.0098209,0.0,0.0773803
8484,221608,2229182,603,136.0,a,28,Ronaldo Vieira,1998-07-19,England,DMC,Sampdoria,Udinese,23,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075666,0.0074035,-0.0053582,0.0144706,0.0031875,0.0112831,-0.0006582,0.0,0.180107
